id,Class,Order,Family,Genus,Species,Sub species,Common Name,Region,Decimal Latitude,Decimal Longitude,Are coordinates for specific location?,system,biome,realm,Native,Alien,Invasive,Units,Sampling method,Data transformed,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
3448,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,,White-tailed deer,North America,47.29417,-104.52167,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Number of individuals,Lincoln estimates from aerial census,No,,,,,,,,,,,,464,421,928,911,537,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,,White-tailed deer,North America,47.28333,-109.51667,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Numbe of individuals,Estimate aerial census and mark-resight,No,,,,,,,,,,,3100,4500,5500,5784,,5500,4336,4250,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,,White-tailed deer,North America,47.76889,-113.89194,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Number of individuals (Adults),Observation,No,,,,,,,1519,2429,2707,2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,californiana,Bighorn sheep,North America,36.57833,-118.2925,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Number of individuals,Population survey,No,,,,,,,,,250,,,,,,,310,,,,,,,,,,100,110,130,100,,,,,,,,,,,,,,,,
3452,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,cremnobates,Bighorn sheep,North America,35,-117.83333,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Individuals,Estimates / Unknown,No,,,,,,,,1171,,,,,,,,,,,,,,,,412.5,,,,,,,,,,,,,,,,,,,,,
3453,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,nelsoni,Bighorn sheep,North America,35,-117.83333,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Individuals,Unknown,No,2910,,,,,3215,,,,,3620,,,,,3825,,,,,4130,,,,,,,,,,,,,,,,,,,,,,,,
3454,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,Bighorn sheep,North America,39.81056,-98.55611,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Individuals,Estimates / Unknown,No,,,,,,,,,,,8727.5,,,,,15980,,,,,,,,19002.5,,,,,,,,,,,,,,,,,,,,,
3456,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Raccoon,North America,48.10611,-95.22806,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,29,30,6.25,66,53,64,23.5,38.5,35,45,,,,,,,,,,,,,,,,,,,
3457,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Raccoon,North America,47.955,-94.78639,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,53.125,50,49,53.125,43.5,46.87,43.5,35,43.5,40,,,,,,,,,,,,,,,,,,,
3458,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Raccoon,North America,47.31667,-92.5475,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,2,12.5,12,25,21,14.5,13.5,5,6,16,,,,,,,,,,,,,,,,,,,
3459,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Raccoon,North America,45.33611,-94.40472,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,46.875,39.06,32.812,21.875,34.375,37,38,28.125,31.25,29.69,,,,,,,,,,,,,,,,,,,
3460,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Raccoon,North America,47.73167,-93.62833,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,68.75,38,43.75,28.125,48.43,53.125,31.25,15.62,37.5,45.31,,,,,,,,,,,,,,,,,,,
3461,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Raccoon,North America,47.71667,-96.55,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,43.75,53.125,46.875,45.312,44.75,34.375,34.375,37,43.75,53.125,,,,,,,,,,,,,,,,,,,
3462,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Raccoon,North America,43.77278,-91.80944,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,23.5,29.69,54.68,29.69,49,34.375,42.19,63,9.375,35.94,,,,,,,,,,,,,,,,,,,
3463,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Raccoon,North America,44.44694,-95.29611,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,53.1,44.5,23.5,46.8,38,53.1,43,51.5,53.1,43,,,,,,,,,,,,,,,,,,,
3464,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Raccoon,North America,46.11639,-93.14583,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,32.81,18,53.125,35.94,53,43,43,32.81,56.25,21.875,,,,,,,,,,,,,,,,,,,
3468,Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,,Reindeer / Caribou,North America,63.32972,-150.5,TRUE,Terrestrial,Tundra,Nearctic,Yes,No,No,Total number of individuals,Aerial surveys,No,,,,,,,,,,,,,,,,2309,2380,2515,2670,3000,3250,2300,2650,1850,,,,,,,,,,,,,,,,,,,,,
3470,Mammalia,Rodentia,Sciuridae,Spermophilus,franklinii,,Franklin's ground squirrel,North America,47.18028,-95.22333,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,NOT DETERMINED,Unknown,No,5.8,5.8,8.6,11.6,5.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,Mammalia,Rodentia,Sciuridae,Spermophilus,tridecemlineatus,,Thirteen-line ground squirrel,North America,47.16667,-95.25,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,NOT DETERMINED,Unknown,No,36.3,17,11,8,5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,Mammalia,Rodentia,Sciuridae,Tamias,minimus,,Eastern chipmunk / Least chipmunk,North America,47.18028,-95.22333,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,NOT DETERMINED,Unknown,No,8.3,10.2,3.3,0.2,0.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,Mammalia,Rodentia,Sciuridae,Tamias,striatus,,Eastern chipmunk,North America,47.18028,-95.22333,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,NOT DETERMINED,Unknown,No,23,16,21,20,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,Mammalia,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,,American red squirrel,North America,47.18028,-95.22333,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,NOT DETERMINED,Unknown,No,21,7,23,18,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,Mammalia,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,grahamensis,American red squirrel,North America,32.69603,-109.86646,TRUE,Terrestrial,Deserts and xeric shrublands,Nearctic,Yes,No,No,Number of individuals,Count,No,,,,,,,,,,,,,,,,,328,,,173.5,,,,,,,,,,,,,,,,,,,,,,,,,
3478,Mammalia,Carnivora,Ursidae,Ursus,arctos,middendorffi,Grizzly bear / Brown bear,North America,57.46667,-153.26667,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Individuals,Aerial survey,No,,,,,,,,,,,,,82,67,47,57,65,63,54,53,61,87,67,72,,,,,,,,,,,,,,,,,,,,,
3479,Mammalia,Carnivora,Ursidae,Ursus,arctos,horribilis,Grizzly bear / Brown bear,North America,44.5,-110.28333,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Mean number of sightings per flight (May - July),Aerial survey,No,,,,2.7,2.6,1.3,1.4,2,2,2.1,2,2.1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,Mammalia,Carnivora,Ursidae,Ursus,arctos,,Grizzly bear / Brown bear,North America,44.57472,-110.51667,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,bears/hour,Observed during observation flights,No,,,,0.78,0.87,0.42,1.62,,,0.61,1.21,0.81,0.97,0.29,0.93,0.69,0.56,0.74,0.66,0.98,0.94,2.59,2.97,0.74,1.75,,,,,,,,,,,,,,,,,,,,
3484,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,43.77278,-91.80944,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,49.5,19.5,45,40,49.5,64.5,56,42,40,37.5,,,,,,,,,,,,,,,,,,,
3485,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,48.00889,-88.8675,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,,,25,24,21,16,22,13,27,11,42,16,13,12,13,10,8,4,22,21,19,29,12,14,12,10,14,56,,,,,,,,,,,,,,,,,
3486,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,48.10611,-95.22806,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,28,29,7,66,53,8,23,39,34,45,,,,,,,,,,,,,,,,,,,
3487,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,45.33611,-94.40472,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,45.5,35.5,47,37.5,54.5,60,62,62,60,47.5,,,,,,,,,,,,,,,,,,,
3488,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,46.00028,-99.00028,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,Number of animals seen per hour,Direct observations from aerial survey,No,5.2,7,7.5,5.35,4.1,3,1.5,2.5,3.6,1.6,,4.1,,,,2.8,6,3.5,4.75,,,,3.6,3.43,,,,,,,,,,,,,,,,,,,,,
3489,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,44.44694,-96.29611,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,68.75,75,68.75,72,83,78.5,71,71,69.5,62.5,,,,,,,,,,,,,,,,,,,
3490,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,47.73167,-93.62833,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,42,36.5,57,63,54,60,77.5,85,81.25,72,,,,,,,,,,,,,,,,,,,
3491,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,47.955,-94.78639,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,15,29,36,38,44,30,50.5,49,44.5,43,,,,,,,,,,,,,,,,,,,
3492,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,47.31667,-92.5475,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,48.5,62.5,64.5,45,63,54,60,45,73,60,,,,,,,,,,,,,,,,,,,
3493,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,47.71667,-96.55,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,51.5,55.5,78,75,75,83,81.25,77,75,83,,,,,,,,,,,,,,,,,,,
3494,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,46.11639,-93.14583,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,,,,,,,,,,,,,,,,,0,14,35.5,42,18.75,16,20,17,16,17.5,,,,,,,,,,,,,,,,,,,
4545,Mammalia,Carnivora,Phocidae,Pusa,hispida,,Ringed seal,North America,75,-141,FALSE,Marine,Unknown,Arctic,Yes,No,No,Seals per 100km²,Unspecified,No,,,,,,,,,,,,,42,,15,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4589,Mammalia,Artiodactyla,Bovidae,Bison,bison,,American bison / Wood bison / Plains bison,North America,44.66667,-110.46667,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Individuals,Estimation from count,No,300,210,300,300,280,200,300,400,300,400,350,350,500,400,600,650,700,700,800,700,600,800,600,700,750,800,900,800,,,,,,,,,,,,,,,,,
4618,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,Bighorn sheep,North America,35,-117.83333,FALSE,Terrestrial,Deserts and xeric shrublands,Nearctic,Yes,No,No,Number of individuals,unknown,No,,,,,,195,,,,,,,,350,,,,,,,,,,350,,,200,,,,,,,,,,,,,,,,,,
4619,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,Bighorn sheep,North America,44.50028,-114.25028,FALSE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Number of individuals,Unknown,No,,,,,,50,,,,,,,,100,,,,,,,,,,500,,,1100,,,,,,,,,,,,,,,,,,
4620,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,Bighorn sheep,North America,47.50028,-100.00028,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Number of individuals,Unknown,No,,,,,,250,,,,,,,,250,,,,,,,,,,300,,,325,,,,,,,,,,,,,,,,,,
4621,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,Bighorn sheep,North America,39.25028,-116.75028,FALSE,Terrestrial,Deserts and xeric shrublands,Nearctic,Yes,No,No,Number of individuals,Unknown,No,,,,,,30,,,,,,,,60,,,,,,,,,,500,,,1085,,,,,,,,,,,,,,,,,,
4622,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,Bighorn sheep,North America,44.00028,-120.5,FALSE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Number of individuals,Unknown,No,,,,,,348,,,,,,,,900,,,,,,,,,,2000,,,2737,,,,,,,,,,,,,,,,,,
4623,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,Bighorn sheep,North America,38.895,-77.03667,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Number of individuals,Unknown,No,,,,,,400,,,,,,,,400,,,,,,,,,,660,,,660,,,,,,,,,,,,,,,,,,
4625,Mammalia,Chiroptera,Vespertilionidae,Myotis,sodalis,,Indiana myotis,North America,38.21167,-86.12167,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Population estimates,Handling counts,No,1200,1300,1700,1250,2000,1500,1200,2050,1200,,,,,4300,,4300,,6700,,10400,,13000,,,,,,,,,,,,,,,,,,,,,,,
4629,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,robustus,,Grey whale / Gray whale,North America,37,-128,FALSE,Marine,Unknown,Pacific north temperate,Yes,No,No,Abundance estimate,Shore-based surveys,No,11250,10000,17500,15000,13437,15000,16250,17500,13325,16875,,,,,21800,20150,,21000,,,,,18200,2750,,22500,,,,,,,,,,,,,,,,,,,
4644,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,,Sea otter,North America,60.615,-147.16806,FALSE,Marine,Unknown,Pacific north temperate,Yes,No,No,yearly mean count,Boat-based counts,No,,,,,,,,,17,13,12,5,7,6,,,,,,,3,9,,12,8,15,10,,,,,,,,,,,,,,,,,,
4804,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,,Sea otter,North America,52.80056,173.13167,TRUE,Marine,Unknown,Pacific north temperate,Yes,No,No,number of individuals,aerial survey,No,,,,,,,,,,,,,,,,,,,,,,,955,,,,,,,,368,,,,,,,,,,,,,,
4805,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,,Sea otter,North America,51.78806,178.30278,TRUE,Marine,Unknown,Pacific north temperate,Yes,No,No,number of individuals,aerial survey,No,,,,,,,,,,,,,,,,,,,,,,,1461,,,,,,,,195,,,,,,,,,,,,,,
4806,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,,Sea otter,North America,51.38694,-178.96306,TRUE,Marine,Unknown,Pacific north temperate,Yes,No,No,number of individuals,aerial survey,No,,,,,,,,,,,,,,,,,,,,,,,995,,,,,,,,343,,,,,,,,,,,,,,
4807,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,,Sea otter,North America,51.87278,-176.19556,TRUE,Marine,Unknown,Pacific north temperate,Yes,No,No,number of individuals,aerial survey,No,,,,,,,,,,,,,,,,,,,,,,,3107,,,,,,,,847,,,,,,,,,,,,,,
4808,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,,Sea otter,North America,54.95139,-162.42417,TRUE,Marine,Unknown,Pacific north temperate,Yes,No,No,number of individuals,aerial survey,No,,,,,,,,,,,,,,,,,,,,,,,1458,,,,,,,,640,,,,,,,,,,,,,,
4809,Mammalia,Carnivora,Canidae,Canis,lupus,,Grey wolf / Gray wolf,North America,48.00056,-88.83333,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,aerial survey with fixed-wing aircraft,No,18,21,23,24,31,41,44,34,40,43,50,30,14,23,24,22,20,16,12,12,15,12,12,13,17,16,22,24,14,25,30,19,17,20,,,,,,,,,,,
4817,Mammalia,Carnivora,Otariidae,Callorhinus,ursinus,,Northern fur seal,North America,57.4,-170.24667,TRUE,Marine,Polar seas,Pacific north temperate,Yes,No,No,number of individuals,Adult male direct count,No,,,,,,8568.4711,9216.3493,10227.8649,10434.1835,10744.3663,9859.773,9286.8686,9674.9739,9050.1215,8840.8546,7878.3389,6578.1599,5589.6381,6679.044,10573.6841,12156.5976,14155.1288,16387.4269,15736.5683,15683.146,13629.7183,14745.1301,13678.7181,13157.73,11441.9334,10661.2365,10555.898,11411.5369,11202.27,8369.6194,9251.2325,9847.1945,8884.6148,9090.9333,,,,,,
4835,Mammalia,Carnivora,Mustelidae,Martes,americana,,American marten,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,,,,,,,,,,,,,,,,,,0.005,0.013,0,0.023,0.016,0.017,0.005,0,0.035,0.007,0.014,0.0145,0.01,0.021,0.005,0.007,0,0,0.007,,,,,,,,,
4836,Mammalia,Carnivora,Mustelidae,Taxidea,taxus,,North American badger,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,,,,,,,,,,,,,,,,,,0.85,0.46,0.5,0.5,0.7,0.8,0.75,0.6,0.61,0.75,0.64,0.65,0.75,0.9,0.66,0.55,0.5,0.66,0.6,,,,,,,,,
4837,Mammalia,Carnivora,Felidae,Lynx,rufus,,Bobcat,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,,,,,,,,,,,,,,,,,,0.05,0.04,0.025,0.06,0.07,0.075,0.145,0.02,0.9,0.06,0.11,0.1,0.105,0.12,0.22,0.14,0.15,0.22,0.21,,,,,,,,,
4838,Mammalia,Carnivora,Ursidae,Ursus,americanus,,American black bear,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,,,,,,,,,,,,,,,,,,1.25,1.05,0.6,1.75,1.25,2.6,2.7,3.1,3.1,4.1,3.1,3,2.6,3.2,2.9,2.4,2.5,3,2.9,,,,,,,,,
4839,Mammalia,Carnivora,Canidae,Canis,latrans,,Coyote,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,,,,,,,,,,,,,,,,,,2,1.3,1.2,2.1,2,3,2.9,2.5,2.45,2.25,2,1.9,2.2,2.45,2.3,2.5,3,2.9,2.8,,,,,,,,,
4840,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,,Grey fox,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Number of individuals per volunteer respondent,sightings (live or road kill),No,,,,,,,,,,,,,,,,,,0.72,0.33,0.32,0.49,0.41,0.42,0.4,0.42,0.65,0.55,0.25,0.2,0.4,0.5,0.42,0.3,0.4,0.53,0.33,,,,,,,,,
4841,Mammalia,Lagomorpha,Leporidae,Lepus,townsendii,,White-tailed jack rabbit,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,,,,,,,,,,,,,,,,,,0.07,0.06,0.04,0.1,0.03,0.005,0.02,0.015,0.02,0,0.01,0.04,0.02,0.07,0.2,0.02,0.025,0,0,,,,,,,,,
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,Red fox,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,,,,,,,,,,,,,,,,,,3.6,2.6,3.1,5,4.9,6.2,5.6,5,5.5,5.5,5.4,5,4.6,5.5,4.5,4,3.7,3.6,3,,,,,,,,,
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,,North American river otter,North America,43.06917,-89.40861,FALSE,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,,,,,,,,,,,,,,,,,,2.75,1.5,2.3,2,2.1,2.4,3,2.5,2.5,4,2.5,2.4,2,2.4,1.5,1.5,1.25,1.5,1.45,,,,,,,,,
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,,White-tailed deer,North America,46.01389,-91.48278,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,,,,,,,,,,,,250000,200000,170000,260000,250000,240000,300000,375000,380000,400000,250000,240000,275000,390000,500000,340000,330000,400000,415000,420000,400000,340000,350000,340000,345000,390000,,,,,,,,
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,,White-tailed deer,North America,44.21306,-90.07889,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,,,,,,,,,,,,82000,67000,66000,85000,77000,78000,75000,67000,67000,68000,67000,50000,70000,78000,75000,66000,61000,90000,90000,80000,65000,75000,78000,70000,81000,112000,,,,,,,,
4846,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,,White-tailed deer,North America,44.07222,-88.76139,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,,,,,,,,,,,,125000,122000,120000,135000,130000,135000,145000,160000,156000,145000,145000,160000,160000,210000,160000,135000,180000,180000,210000,210000,180000,178000,225000,216000,205000,210000,,,,,,,,
4847,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,,White-tailed deer,North America,44.77778,-91.99472,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,,,,,,,,,,,,70000,75000,65000,90000,82000,92000,99000,110000,120000,116000,109000,110000,120000,135000,13000,120000,139000,150000,144000,140000,130000,180000,170000,178000,179000,179000,,,,,,,,
4848,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,,White-tailed deer,North America,42.99389,-89.2975,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,,,,,,,,,,,,100000,125000,145000,125000,105000,120000,110000,115000,130000,135000,130000,130000,178000,170000,210000,190000,170000,175000,215000,225000,190000,185000,260000,263000,270000,310000,,,,,,,,
4849,Mammalia,Rodentia,Castoridae,Castor,canadensis,,Beaver,North America,46.00556,-91.28889,FALSE,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of individuals,Helicopter counts,No,,,,,,,,,,,,,,,,,,,,,,,40300,,,51800,,,45000,,,38900,,,,40800,,,,,,,,,
4850,Mammalia,Rodentia,Castoridae,Castor,canadensis,,Beaver,North America,45.58917,-89.34417,FALSE,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,number of individuals,helicopter counts,No,,,,,,,,,,,,,,,,,,,,,,,40800,,,43100,,,22900,,,20800,,,,29000,,,,,,,,,
